Bacteria,,,,,,Fungi,,,,
Days,group,Sample,Inheritance,SumGroup,,Days,group,Sample,Inheritance,SumGroup
141,Mid-successional / No trend,C3_G_141_8B,Inherited,0.074236371,,141,Mid-successional / No trend,C3_G_141_4F,Transient,0.00026062
141,Mid-successional / No trend,C3_G_141_8B,Non-inherited,0,,141,Mid-successional / No trend,C3_G_141_5F,Inherited,0.037690047
141,Mid-successional / No trend,C3_G_141_8B,Transient,0,,141,Mid-successional / No trend,C3_G_141_5F,Non-inherited,0
141,Mid-successional / No trend,C3_G_141_9B,Inherited,0,,141,Mid-successional / No trend,C3_G_141_5F,Transient,0
141,Mid-successional / No trend,C3_G_141_9B,Non-inherited,0,,141,Mid-successional / No trend,C3_G_141_6F,Inherited,0.017823418
141,Mid-successional / No trend,C3_G_141_9B,Transient,0.001059162,,141,Mid-successional / No trend,C3_G_141_6F,Non-inherited,0
141,NA,A1_G_141_1B,Transient,0,,141,Mid-successional / No trend,C3_G_141_6F,Transient,0.002045955
141,NA,A1_G_141_2B,Transient,0,,141,Mid-successional / No trend,C3_G_141_7F,Inherited,0.176805783
141,NA,A1_G_141_3B,Transient,0,,141,Mid-successional / No trend,C3_G_141_7F,Non-inherited,0
141,NA,A1_G_141_4B,Transient,0,,141,Mid-successional / No trend,C3_G_141_7F,Transient,0
141,NA,A1_G_141_5B,Transient,0,,141,Mid-successional / No trend,C3_G_141_8F,Inherited,0.062011088
141,NA,A1_G_141_6B,Transient,0,,141,Mid-successional / No trend,C3_G_141_8F,Non-inherited,0
141,NA,A1_G_141_7B,Transient,0,,141,Mid-successional / No trend,C3_G_141_8F,Transient,0.001480975
141,NA,A1_G_141_8B,Transient,0,,141,Mid-successional / No trend,C3_G_141_9F,Inherited,0.077803118
141,NA,A1_G_141_9B,Transient,0,,141,Mid-successional / No trend,C3_G_141_9F,Non-inherited,0
141,NA,B2_G_141_1B,Transient,0,,141,Mid-successional / No trend,C3_G_141_9F,Transient,0
141,NA,B2_G_141_2B,Transient,0,,141,NA,A1_G_141_1F,Transient,0
141,NA,B2_G_141_3B,Transient,0,,141,NA,A1_G_141_2F,Transient,0
141,NA,B2_G_141_4B,Transient,0,,141,NA,A1_G_141_3F,Transient,0
141,NA,B2_G_141_5B,Transient,0,,141,NA,A1_G_141_4F,Transient,0
141,NA,B2_G_141_6B,Transient,0,,141,NA,A1_G_141_5F,Transient,0
141,NA,B2_G_141_7B,Transient,0,,141,NA,A1_G_141_6F,Transient,0
141,NA,B2_G_141_8B,Transient,0,,141,NA,A1_G_141_7F,Transient,0
141,NA,B2_G_141_9B,Transient,0,,141,NA,A1_G_141_8F,Transient,0
141,NA,C3_G_141_1B,Transient,0,,141,NA,A1_G_141_9F,Transient,0
141,NA,C3_G_141_2B,Transient,0,,141,NA,B2_G_141_1F,Transient,0
141,NA,C3_G_141_3B,Transient,0,,141,NA,B2_G_141_2F,Transient,0
141,NA,C3_G_141_4B,Transient,0,,141,NA,B2_G_141_3F,Transient,0
141,NA,C3_G_141_5B,Transient,0,,141,NA,B2_G_141_4F,Transient,0
141,NA,C3_G_141_6B,Transient,0,,141,NA,B2_G_141_5F,Transient,0
141,NA,C3_G_141_7B,Transient,0,,141,NA,B2_G_141_6F,Transient,0
141,NA,C3_G_141_8B,Transient,0,,141,NA,B2_G_141_7F,Transient,0
141,NA,C3_G_141_9B,Transient,0,,141,NA,B2_G_141_8F,Transient,0
0,Early successional,A1_G0_1B,Inherited,0.042245566,,141,NA,B2_G_141_9F,Transient,0
0,Early successional,A1_G0_1B,Non-inherited,0,,141,NA,C3_G_141_1F,Transient,0
0,Early successional,A1_G0_1B,Transient,0,,141,NA,C3_G_141_2F,Transient,0
0,Early successional,A1_G0_2B,Inherited,0.101615272,,141,NA,C3_G_141_3F,Transient,0
0,Early successional,A1_G0_2B,Non-inherited,0,,141,NA,C3_G_141_4F,Transient,0
0,Early successional,A1_G0_2B,Transient,0.045814978,,141,NA,C3_G_141_5F,Transient,0
0,Early successional,A1_G0_3B,Inherited,0.039769533,,141,NA,C3_G_141_6F,Transient,0
0,Early successional,A1_G0_3B,Non-inherited,0,,141,NA,C3_G_141_7F,Transient,0
0,Early successional,A1_G0_3B,Transient,0.069561551,,141,NA,C3_G_141_8F,Transient,0
0,Early successional,A1_G0_4B,Inherited,0.075669025,,141,NA,C3_G_141_9F,Transient,0
0,Early successional,A1_G0_4B,Non-inherited,0,,0,Early successional,A1_G_0_1,Inherited,0.316680703
0,Early successional,A1_G0_4B,Transient,0.047780169,,0,Early successional,A1_G_0_1,Non-inherited,0
0,Early successional,A1_G0_5B,Inherited,0.023421697,,0,Early successional,A1_G_0_1,Transient,0
0,Early successional,A1_G0_5B,Non-inherited,0,,0,Early successional,A1_G_0_2,Inherited,0.165324424
0,Early successional,A1_G0_5B,Transient,0.017672735,,0,Early successional,A1_G_0_2,Non-inherited,0
0,Early successional,A1_G0_6B,Inherited,0.073621522,,0,Early successional,A1_G_0_2,Transient,0.003762969
0,Early successional,A1_G0_6B,Non-inherited,0,,0,Early successional,A1_G_0_3,Inherited,0.059775151
0,Early successional,A1_G0_6B,Transient,0.027518225,,0,Early successional,A1_G_0_3,Non-inherited,0
0,Early successional,A1_G0_7B,Inherited,0.06606724,,0,Early successional,A1_G_0_3,Transient,0.002111292
0,Early successional,A1_G0_7B,Non-inherited,0,,0,Early successional,A1_G_0_4,Inherited,0.157345592
0,Early successional,A1_G0_7B,Transient,0.018243419,,0,Early successional,A1_G_0_4,Non-inherited,0
0,Early successional,A1_G0_8B,Inherited,0.016764459,,0,Early successional,A1_G_0_4,Transient,0.000639712
0,Early successional,A1_G0_8B,Non-inherited,0,,0,Early successional,A1_G_0_5,Inherited,0.207365618
0,Early successional,A1_G0_8B,Transient,0.244425818,,0,Early successional,A1_G_0_5,Non-inherited,0
0,Early successional,A1_G0_9B,Inherited,0.052081534,,0,Early successional,A1_G_0_5,Transient,0.002636227
0,Early successional,A1_G0_9B,Non-inherited,0,,0,Early successional,A1_G_0_6,Inherited,0.251396483
0,Early successional,A1_G0_9B,Transient,0.099930902,,0,Early successional,A1_G_0_6,Non-inherited,0
0,Early successional,B2_G0_1B,Inherited,0.128099173,,0,Early successional,A1_G_0_6,Transient,0.000502439
0,Early successional,B2_G0_1B,Non-inherited,0,,0,Early successional,A1_G_0_7,Inherited,0.302576778
0,Early successional,B2_G0_1B,Transient,0.086942149,,0,Early successional,A1_G_0_7,Non-inherited,0
0,Early successional,B2_G0_2B,Inherited,0.054693013,,0,Early successional,A1_G_0_7,Transient,6.77E-05
0,Early successional,B2_G0_2B,Non-inherited,0,,0,Early successional,A1_G_0_8,Inherited,0.224038536
0,Early successional,B2_G0_2B,Transient,0.028228652,,0,Early successional,A1_G_0_8,Non-inherited,0
0,Early successional,B2_G0_3B,Inherited,0.113177204,,0,Early successional,A1_G_0_8,Transient,0.000281832
0,Early successional,B2_G0_3B,Non-inherited,0,,0,Early successional,A1_G_0_9,Inherited,0.244081275
0,Early successional,B2_G0_3B,Transient,0.037692231,,0,Early successional,A1_G_0_9,Non-inherited,0
0,Early successional,B2_G0_4B,Inherited,0.094599054,,0,Early successional,A1_G_0_9,Transient,0.001084347
0,Early successional,B2_G0_4B,Non-inherited,0,,0,Early successional,B2_G_0_1,Inherited,0.213434103
0,Early successional,B2_G0_4B,Transient,0.07303927,,0,Early successional,B2_G_0_1,Non-inherited,0
0,Early successional,B2_G0_5B,Inherited,0.156983038,,0,Early successional,B2_G_0_1,Transient,0.000351525
0,Early successional,B2_G0_5B,Non-inherited,0,,0,Early successional,B2_G_0_2,Inherited,0.005159884
0,Early successional,B2_G0_5B,Transient,0.017863587,,0,Early successional,B2_G_0_2,Non-inherited,0
0,Early successional,B2_G0_6B,Inherited,0.115217391,,0,Early successional,B2_G_0_2,Transient,0.000835756
0,Early successional,B2_G0_6B,Non-inherited,0,,0,Early successional,B2_G_0_3,Inherited,0.00453916
0,Early successional,B2_G0_6B,Transient,0.032173913,,0,Early successional,B2_G_0_3,Non-inherited,0
0,Early successional,B2_G0_7B,Inherited,0.052580331,,0,Early successional,B2_G_0_3,Transient,0.004154485
0,Early successional,B2_G0_7B,Non-inherited,0,,0,Early successional,B2_G_0_4,Inherited,0.016247379
0,Early successional,B2_G0_7B,Transient,0,,0,Early successional,B2_G_0_4,Non-inherited,0
0,Early successional,B2_G0_8B,Inherited,0.077351304,,0,Early successional,B2_G_0_4,Transient,0
0,Early successional,B2_G0_8B,Non-inherited,0,,0,Early successional,B2_G_0_5,Inherited,0.011334152
0,Early successional,B2_G0_8B,Transient,0.001757984,,0,Early successional,B2_G_0_5,Non-inherited,0
0,Early successional,B2_G0_9B,Inherited,0.021409456,,0,Early successional,B2_G_0_5,Transient,0.001160748
0,Early successional,B2_G0_9B,Non-inherited,0,,0,Early successional,B2_G_0_6,Inherited,0.025117385
0,Early successional,B2_G0_9B,Transient,0,,0,Early successional,B2_G_0_6,Non-inherited,0
0,Early successional,C3_G0_1B,Inherited,0.204199182,,0,Early successional,B2_G_0_6,Transient,0.00067898
0,Early successional,C3_G0_1B,Non-inherited,0,,0,Early successional,B2_G_0_7,Inherited,0.025833973
0,Early successional,C3_G0_1B,Transient,0,,0,Early successional,B2_G_0_7,Non-inherited,0
0,Early successional,C3_G0_2B,Inherited,0.162734838,,0,Early successional,B2_G_0_7,Transient,0.001642776
0,Early successional,C3_G0_2B,Non-inherited,0,,0,Early successional,B2_G_0_8,Inherited,0.037693831
0,Early successional,C3_G0_2B,Transient,0.069829287,,0,Early successional,B2_G_0_8,Non-inherited,0
0,Early successional,C3_G0_3B,Inherited,0.055755396,,0,Early successional,B2_G_0_8,Transient,0.001979546
0,Early successional,C3_G0_3B,Non-inherited,0,,0,Early successional,B2_G_0_9,Inherited,0.002064288
0,Early successional,C3_G0_3B,Transient,0.020083933,,0,Early successional,B2_G_0_9,Non-inherited,0
0,Early successional,C3_G0_4B,Inherited,0.121165811,,0,Early successional,B2_G_0_9,Transient,0
0,Early successional,C3_G0_4B,Non-inherited,0,,0,Early successional,C3_G_0_1,Inherited,0.00011199
0,Early successional,C3_G0_4B,Transient,0.001200742,,0,Early successional,C3_G_0_1,Non-inherited,0
0,Early successional,C3_G0_5B,Inherited,0.098381669,,0,Early successional,C3_G_0_1,Transient,0.000335971
0,Early successional,C3_G0_5B,Non-inherited,0,,0,Early successional,C3_G_0_2,Inherited,0.052922316
0,Early successional,C3_G0_5B,Transient,0.05479891,,0,Early successional,C3_G_0_2,Non-inherited,0
0,Early successional,C3_G0_6B,Inherited,0.094321057,,0,Early successional,C3_G_0_2,Transient,0.000303277
0,Early successional,C3_G0_6B,Non-inherited,0,,0,Early successional,C3_G_0_3,Inherited,0.02766913
0,Early successional,C3_G0_6B,Transient,0.103739106,,0,Early successional,C3_G_0_3,Non-inherited,0
0,Early successional,C3_G0_7B,Inherited,0.035422343,,0,Early successional,C3_G_0_3,Transient,0.000144865
0,Early successional,C3_G0_7B,Non-inherited,0,,0,Early successional,C3_G_0_4,Inherited,0.601722932
0,Early successional,C3_G0_7B,Transient,0,,0,Early successional,C3_G_0_4,Non-inherited,0
0,Early successional,C3_G0_8B,Inherited,0.014099037,,0,Early successional,C3_G_0_4,Transient,0
0,Early successional,C3_G0_8B,Non-inherited,0,,0,Early successional,C3_G_0_5,Inherited,0.03160402
0,Early successional,C3_G0_8B,Transient,0.073590096,,0,Early successional,C3_G_0_5,Non-inherited,0
0,Early successional,C3_G0_9B,Inherited,0.105585405,,0,Early successional,C3_G_0_5,Transient,0
0,Early successional,C3_G0_9B,Non-inherited,0,,0,Early successional,C3_G_0_6,Inherited,0.0438601
0,Early successional,C3_G0_9B,Transient,0,,0,Early successional,C3_G_0_6,Non-inherited,0
0,Late successional,A1_G0_1B,Inherited,0.69580933,,0,Early successional,C3_G_0_6,Transient,0.000462226
0,Late successional,A1_G0_1B,Non-inherited,0,,0,Early successional,C3_G_0_7,Inherited,0.026149217
0,Late successional,A1_G0_1B,Transient,0.043826951,,0,Early successional,C3_G_0_7,Non-inherited,0
0,Late successional,A1_G0_2B,Inherited,0.793245228,,0,Early successional,C3_G_0_7,Transient,0
0,Late successional,A1_G0_2B,Non-inherited,0,,0,Early successional,C3_G_0_8,Inherited,0.006192414
0,Late successional,A1_G0_2B,Transient,0,,0,Early successional,C3_G_0_8,Non-inherited,0
0,Late successional,A1_G0_3B,Inherited,0.719083754,,0,Early successional,C3_G_0_8,Transient,0.725768817
0,Late successional,A1_G0_3B,Non-inherited,0,,0,Early successional,C3_G_0_9,Inherited,0.061970638
0,Late successional,A1_G0_3B,Transient,0.028386734,,0,Early successional,C3_G_0_9,Non-inherited,0
0,Late successional,A1_G0_4B,Inherited,0.744591407,,0,Early successional,C3_G_0_9,Transient,0.000141163
0,Late successional,A1_G0_4B,Non-inherited,0,,0,Late successional,A1_G_0_1,Inherited,0.666055101
0,Late successional,A1_G0_4B,Transient,0,,0,Late successional,A1_G_0_1,Non-inherited,0
0,Late successional,A1_G0_5B,Inherited,0.833812413,,0,Late successional,A1_G_0_1,Transient,0.000180462
0,Late successional,A1_G0_5B,Non-inherited,0,,0,Late successional,A1_G_0_2,Inherited,0.665588184
0,Late successional,A1_G0_5B,Transient,0.009049292,,0,Late successional,A1_G_0_2,Non-inherited,0
0,Late successional,A1_G0_6B,Inherited,0.792689189,,0,Late successional,A1_G_0_2,Transient,0.001055038
0,Late successional,A1_G0_6B,Non-inherited,0,,0,Late successional,A1_G_0_3,Inherited,0.735273934
0,Late successional,A1_G0_6B,Transient,0,,0,Late successional,A1_G_0_3,Non-inherited,0
0,Late successional,A1_G0_7B,Inherited,0.601250979,,0,Late successional,A1_G_0_3,Transient,0.000395862
0,Late successional,A1_G0_7B,Non-inherited,0,,0,Late successional,A1_G_0_4,Inherited,0.688946632
0,Late successional,A1_G0_7B,Transient,0.250195465,,0,Late successional,A1_G_0_4,Non-inherited,0
0,Late successional,A1_G0_8B,Inherited,0.635708299,,0,Late successional,A1_G_0_4,Transient,0.011273236
0,Late successional,A1_G0_8B,Non-inherited,0,,0,Late successional,A1_G_0_5,Inherited,0.70819603
0,Late successional,A1_G0_8B,Transient,0.007544007,,0,Late successional,A1_G_0_5,Non-inherited,0
0,Late successional,A1_G0_9B,Inherited,0.757039213,,0,Late successional,A1_G_0_5,Transient,0.007223262
0,Late successional,A1_G0_9B,Non-inherited,0,,0,Late successional,A1_G_0_6,Inherited,0.702526969
0,Late successional,A1_G0_9B,Transient,0.002763862,,0,Late successional,A1_G_0_6,Non-inherited,0
0,Late successional,B2_G0_1B,Inherited,0.685619835,,0,Late successional,A1_G_0_6,Transient,0
0,Late successional,B2_G0_1B,Non-inherited,0,,0,Late successional,A1_G_0_7,Inherited,0.612636711
0,Late successional,B2_G0_1B,Transient,0.016859504,,0,Late successional,A1_G_0_7,Non-inherited,0
0,Late successional,B2_G0_2B,Inherited,0.792342979,,0,Late successional,A1_G_0_7,Transient,0.006467342
0,Late successional,B2_G0_2B,Non-inherited,0,,0,Late successional,A1_G_0_8,Inherited,0.676496963
0,Late successional,B2_G0_2B,Transient,0.028493295,,0,Late successional,A1_G_0_8,Non-inherited,0
0,Late successional,B2_G0_3B,Inherited,0.689617046,,0,Late successional,A1_G_0_8,Transient,0
0,Late successional,B2_G0_3B,Non-inherited,0,,0,Late successional,A1_G_0_9,Inherited,0.640977977
0,Late successional,B2_G0_3B,Transient,0.018192783,,0,Late successional,A1_G_0_9,Non-inherited,0
0,Late successional,B2_G0_4B,Inherited,0.461775383,,0,Late successional,A1_G_0_9,Transient,0.000438949
0,Late successional,B2_G0_4B,Non-inherited,0,,0,Late successional,B2_G_0_1,Inherited,0.628760581
0,Late successional,B2_G0_4B,Transient,0.08216918,,0,Late successional,B2_G_0_1,Non-inherited,0
0,Late successional,B2_G0_5B,Inherited,0.673583544,,0,Late successional,B2_G_0_1,Transient,0.015408502
0,Late successional,B2_G0_5B,Non-inherited,0,,0,Late successional,B2_G_0_2,Inherited,0.785392442
0,Late successional,B2_G0_5B,Transient,0,,0,Late successional,B2_G_0_2,Non-inherited,0
0,Late successional,B2_G0_6B,Inherited,0.689855071,,0,Late successional,B2_G_0_2,Transient,0
0,Late successional,B2_G0_6B,Non-inherited,0,,0,Late successional,B2_G_0_3,Inherited,0.507975586
0,Late successional,B2_G0_6B,Transient,0,,0,Late successional,B2_G_0_3,Non-inherited,0
0,Late successional,B2_G0_7B,Inherited,0.898247323,,0,Late successional,B2_G_0_3,Transient,0.278350516
0,Late successional,B2_G0_7B,Non-inherited,0,,0,Late successional,B2_G_0_4,Inherited,0.902620545
0,Late successional,B2_G0_7B,Transient,0,,0,Late successional,B2_G_0_4,Non-inherited,0
0,Late successional,B2_G0_8B,Inherited,0.888758668,,0,Late successional,B2_G_0_4,Transient,0.023689727
0,Late successional,B2_G0_8B,Non-inherited,0,,0,Late successional,B2_G_0_5,Inherited,0.695241021
0,Late successional,B2_G0_8B,Transient,0,,0,Late successional,B2_G_0_5,Non-inherited,0
0,Late successional,B2_G0_9B,Inherited,0.888046388,,0,Late successional,B2_G_0_5,Transient,0.11426328
0,Late successional,B2_G0_9B,Non-inherited,0,,0,Late successional,B2_G_0_6,Inherited,0.803869436
0,Late successional,B2_G0_9B,Transient,0,,0,Late successional,B2_G_0_6,Non-inherited,0
0,Late successional,C3_G0_1B,Inherited,0.698067631,,0,Late successional,B2_G_0_6,Transient,8.49E-05
0,Late successional,C3_G0_1B,Non-inherited,0,,0,Late successional,B2_G_0_7,Inherited,0.589518032
0,Late successional,C3_G0_1B,Transient,0,,0,Late successional,B2_G_0_7,Non-inherited,0
0,Late successional,C3_G0_2B,Inherited,0.634039634,,0,Late successional,B2_G_0_7,Transient,0.167271668
0,Late successional,C3_G0_2B,Non-inherited,0,,0,Late successional,B2_G_0_8,Inherited,0.633206863
0,Late successional,C3_G0_2B,Transient,0,,0,Late successional,B2_G_0_8,Non-inherited,0
0,Late successional,C3_G0_3B,Inherited,0.524080735,,0,Late successional,B2_G_0_8,Transient,0.003051798
0,Late successional,C3_G0_3B,Non-inherited,0,,0,Late successional,B2_G_0_9,Inherited,0.839575346
0,Late successional,C3_G0_3B,Transient,0.268784972,,0,Late successional,B2_G_0_9,Non-inherited,0
0,Late successional,C3_G0_4B,Inherited,0.76902085,,0,Late successional,B2_G_0_9,Transient,0.008889076
0,Late successional,C3_G0_4B,Non-inherited,0,,0,Late successional,C3_G_0_1,Inherited,0.907421234
0,Late successional,C3_G0_4B,Transient,0.008077721,,0,Late successional,C3_G_0_1,Non-inherited,0
0,Late successional,C3_G0_5B,Inherited,0.452491588,,0,Late successional,C3_G_0_1,Transient,0.008063312
0,Late successional,C3_G0_5B,Non-inherited,0,,0,Late successional,C3_G_0_2,Inherited,0.72841298
0,Late successional,C3_G0_5B,Transient,0,,0,Late successional,C3_G_0_2,Non-inherited,0
0,Late successional,C3_G0_6B,Inherited,0.741636211,,0,Late successional,C3_G_0_2,Transient,0.118993989
0,Late successional,C3_G0_6B,Non-inherited,0,,0,Late successional,C3_G_0_3,Inherited,0.716451784
0,Late successional,C3_G0_6B,Transient,0,,0,Late successional,C3_G_0_3,Non-inherited,0
0,Late successional,C3_G0_7B,Inherited,0.874951343,,0,Late successional,C3_G_0_3,Transient,0.180984113
0,Late successional,C3_G0_7B,Non-inherited,0,,0,Late successional,C3_G_0_4,Inherited,0.248377249
0,Late successional,C3_G0_7B,Transient,0.054106657,,0,Late successional,C3_G_0_4,Non-inherited,0
0,Late successional,C3_G0_8B,Inherited,0.685694635,,0,Late successional,C3_G_0_4,Transient,0.107212664
0,Late successional,C3_G0_8B,Non-inherited,0,,0,Late successional,C3_G_0_5,Inherited,0.750334049
0,Late successional,C3_G0_8B,Transient,0,,0,Late successional,C3_G_0_5,Non-inherited,0
0,Late successional,C3_G0_9B,Inherited,0.766212671,,0,Late successional,C3_G_0_5,Transient,0.000232383
0,Late successional,C3_G0_9B,Non-inherited,0,,0,Late successional,C3_G_0_6,Inherited,0.743593035
0,Late successional,C3_G0_9B,Transient,0.019617643,,0,Late successional,C3_G_0_6,Non-inherited,0
0,Mid-successional / No trend,A1_G0_1B,Inherited,0.215971986,,0,Late successional,C3_G_0_6,Transient,0.046196908
0,Mid-successional / No trend,A1_G0_1B,Non-inherited,0,,0,Late successional,C3_G_0_7,Inherited,0.748184083
0,Mid-successional / No trend,A1_G0_1B,Transient,0,,0,Late successional,C3_G_0_7,Non-inherited,0
0,Mid-successional / No trend,A1_G0_2B,Inherited,0.059324523,,0,Late successional,C3_G_0_7,Transient,0.018444537
0,Mid-successional / No trend,A1_G0_2B,Non-inherited,0,,0,Late successional,C3_G_0_8,Inherited,0.165579754
0,Mid-successional / No trend,A1_G0_2B,Transient,0,,0,Late successional,C3_G_0_8,Non-inherited,0
0,Mid-successional / No trend,A1_G0_3B,Inherited,0.10188308,,0,Late successional,C3_G_0_8,Transient,0.001286302
0,Mid-successional / No trend,A1_G0_3B,Non-inherited,0,,0,Late successional,C3_G_0_9,Inherited,0.682241672
0,Mid-successional / No trend,A1_G0_3B,Transient,0,,0,Late successional,C3_G_0_9,Non-inherited,0
0,Mid-successional / No trend,A1_G0_4B,Inherited,0.114323797,,0,Late successional,C3_G_0_9,Transient,0.001411632
0,Mid-successional / No trend,A1_G0_4B,Non-inherited,0,,0,Mid-successional / No trend,A1_G_0_1,Inherited,0.01642204
0,Mid-successional / No trend,A1_G0_4B,Transient,0,,0,Mid-successional / No trend,A1_G_0_1,Non-inherited,0
0,Mid-successional / No trend,A1_G0_5B,Inherited,0.116043862,,0,Mid-successional / No trend,A1_G_0_1,Transient,0
0,Mid-successional / No trend,A1_G0_5B,Non-inherited,0,,0,Mid-successional / No trend,A1_G_0_2,Inherited,0.163777035
0,Mid-successional / No trend,A1_G0_5B,Transient,0,,0,Mid-successional / No trend,A1_G_0_2,Non-inherited,0
0,Mid-successional / No trend,A1_G0_6B,Inherited,0.080193038,,0,Mid-successional / No trend,A1_G_0_2,Transient,0.000351679
0,Mid-successional / No trend,A1_G0_6B,Non-inherited,0,,0,Mid-successional / No trend,A1_G_0_3,Inherited,0.201599282
0,Mid-successional / No trend,A1_G0_6B,Transient,0,,0,Mid-successional / No trend,A1_G_0_3,Non-inherited,0
0,Mid-successional / No trend,A1_G0_7B,Inherited,0.064242898,,0,Mid-successional / No trend,A1_G_0_3,Transient,0.000316708
0,Mid-successional / No trend,A1_G0_7B,Non-inherited,0,,0,Mid-successional / No trend,A1_G_0_4,Inherited,0.136797921
0,Mid-successional / No trend,A1_G0_7B,Transient,0,,0,Mid-successional / No trend,A1_G_0_4,Non-inherited,0
0,Mid-successional / No trend,A1_G0_8B,Inherited,0.088348701,,0,Mid-successional / No trend,A1_G_0_4,Transient,0
0,Mid-successional / No trend,A1_G0_8B,Non-inherited,0,,0,Mid-successional / No trend,A1_G_0_5,Inherited,0.072733504
0,Mid-successional / No trend,A1_G0_8B,Transient,0,,0,Mid-successional / No trend,A1_G_0_5,Non-inherited,0
0,Mid-successional / No trend,A1_G0_9B,Inherited,0.0834341,,0,Mid-successional / No trend,A1_G_0_5,Transient,0.000869955
0,Mid-successional / No trend,A1_G0_9B,Non-inherited,0,,0,Mid-successional / No trend,A1_G_0_6,Inherited,0.04557411
0,Mid-successional / No trend,A1_G0_9B,Transient,0,,0,Mid-successional / No trend,A1_G_0_6,Non-inherited,0
0,Mid-successional / No trend,B2_G0_1B,Inherited,0.075041322,,0,Mid-successional / No trend,A1_G_0_6,Transient,0
0,Mid-successional / No trend,B2_G0_1B,Non-inherited,0,,0,Mid-successional / No trend,A1_G_0_7,Inherited,0.078251448
0,Mid-successional / No trend,B2_G0_1B,Transient,0,,0,Mid-successional / No trend,A1_G_0_7,Non-inherited,0
0,Mid-successional / No trend,B2_G0_2B,Inherited,0.096242061,,0,Mid-successional / No trend,A1_G_0_7,Transient,0
0,Mid-successional / No trend,B2_G0_2B,Non-inherited,0,,0,Mid-successional / No trend,A1_G_0_8,Inherited,0.095749315
0,Mid-successional / No trend,B2_G0_2B,Transient,0,,0,Mid-successional / No trend,A1_G_0_8,Non-inherited,0
0,Mid-successional / No trend,B2_G0_3B,Inherited,0.141320736,,0,Mid-successional / No trend,A1_G_0_8,Transient,0.003433344
0,Mid-successional / No trend,B2_G0_3B,Non-inherited,0,,0,Mid-successional / No trend,A1_G_0_9,Inherited,0.111790979
0,Mid-successional / No trend,B2_G0_3B,Transient,0,,0,Mid-successional / No trend,A1_G_0_9,Non-inherited,0
0,Mid-successional / No trend,B2_G0_4B,Inherited,0.056649433,,0,Mid-successional / No trend,A1_G_0_9,Transient,0
0,Mid-successional / No trend,B2_G0_4B,Non-inherited,0,,0,Mid-successional / No trend,B2_G_0_1,Inherited,0.132495533
0,Mid-successional / No trend,B2_G0_4B,Transient,0.191838082,,0,Mid-successional / No trend,B2_G_0_1,Non-inherited,0
0,Mid-successional / No trend,B2_G0_5B,Inherited,0.077769758,,0,Mid-successional / No trend,B2_G_0_1,Transient,0
0,Mid-successional / No trend,B2_G0_5B,Non-inherited,0,,0,Mid-successional / No trend,B2_G_0_2,Inherited,0.207667151
0,Mid-successional / No trend,B2_G0_5B,Transient,0.036990256,,0,Mid-successional / No trend,B2_G_0_2,Non-inherited,0
0,Mid-successional / No trend,B2_G0_6B,Inherited,0.075797102,,0,Mid-successional / No trend,B2_G_0_2,Transient,0
0,Mid-successional / No trend,B2_G0_6B,Non-inherited,0,,0,Mid-successional / No trend,B2_G_0_3,Inherited,0.204492999
0,Mid-successional / No trend,B2_G0_6B,Transient,0,,0,Mid-successional / No trend,B2_G_0_3,Non-inherited,0
0,Mid-successional / No trend,B2_G0_7B,Inherited,0.049172347,,0,Mid-successional / No trend,B2_G_0_3,Transient,0
0,Mid-successional / No trend,B2_G0_7B,Non-inherited,0,,0,Mid-successional / No trend,B2_G_0_4,Inherited,0.056184486
0,Mid-successional / No trend,B2_G0_7B,Transient,0,,0,Mid-successional / No trend,B2_G_0_4,Non-inherited,0
0,Mid-successional / No trend,B2_G0_8B,Inherited,0.026760426,,0,Mid-successional / No trend,B2_G_0_4,Transient,0
0,Mid-successional / No trend,B2_G0_8B,Non-inherited,0,,0,Mid-successional / No trend,B2_G_0_5,Inherited,0.17762529
0,Mid-successional / No trend,B2_G0_8B,Transient,0,,0,Mid-successional / No trend,B2_G_0_5,Non-inherited,0
0,Mid-successional / No trend,B2_G0_9B,Inherited,0.090544157,,0,Mid-successional / No trend,B2_G_0_5,Transient,0
0,Mid-successional / No trend,B2_G0_9B,Non-inherited,0,,0,Mid-successional / No trend,B2_G_0_6,Inherited,0.170136335
0,Mid-successional / No trend,B2_G0_9B,Transient,0,,0,Mid-successional / No trend,B2_G_0_6,Non-inherited,0
0,Mid-successional / No trend,C3_G0_1B,Inherited,0.059271646,,0,Mid-successional / No trend,B2_G_0_6,Transient,0
0,Mid-successional / No trend,C3_G0_1B,Non-inherited,0,,0,Mid-successional / No trend,B2_G_0_7,Inherited,0.215256617
0,Mid-successional / No trend,C3_G0_1B,Transient,0,,0,Mid-successional / No trend,B2_G_0_7,Non-inherited,0
0,Mid-successional / No trend,C3_G0_2B,Inherited,0.128678048,,0,Mid-successional / No trend,B2_G_0_7,Transient,0.000185475
0,Mid-successional / No trend,C3_G0_2B,Non-inherited,0,,0,Mid-successional / No trend,B2_G_0_8,Inherited,0.305880897
0,Mid-successional / No trend,C3_G0_2B,Transient,0,,0,Mid-successional / No trend,B2_G_0_8,Non-inherited,0
0,Mid-successional / No trend,C3_G0_3B,Inherited,0.043265388,,0,Mid-successional / No trend,B2_G_0_8,Transient,0
