id,label,net_group,Class,Compartment,Tissue,Age
B13_Aureimonas,B13_Aureimonas,S3.120,Class_2,S3,Stem,120
B134_Pseudomonas,B134_Pseudomonas,S3.120,Class_3,S3,Stem,120
B137_Mycobacterium,B137_Mycobacterium,S3.120,Class_4,S3,Stem,120
B138_Nakamurella,B138_Nakamurella,S3.120,Class_4,S3,Stem,120
B14_Burkholderia.Caballeronia.Paraburkholderia,B14_Burkholderia.Caballeronia.Paraburkholderia,S3.120,Class_3,S3,Stem,120
B147_Sphingomonas,B147_Sphingomonas,S3.120,Class_3,S3,Stem,120
B1476_Methylobacterium,B1476_Methylobacterium,S3.120,Class_4,S3,Stem,120
B15_Sphingomonas,B15_Sphingomonas,S3.120,Class_2,S3,Stem,120
B1591_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B1591_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.120,Class_3,S3,Stem,120
B16_Sphingomonas,B16_Sphingomonas,S3.120,Class_3,S3,Stem,120
B164_f_Burkholderiaceae,B164_f_Burkholderiaceae,S3.120,Class_4,S3,Stem,120
B17_Methylobacterium,B17_Methylobacterium,S3.120,Class_3,S3,Stem,120
B1761_Sphingobacterium,B1761_Sphingobacterium,S3.120,Class_3,S3,Stem,120
B18_Herbaspirillum,B18_Herbaspirillum,S3.120,Class_3,S3,Stem,120
B183_Mucilaginibacter,B183_Mucilaginibacter,S3.120,Class_3,S3,Stem,120
B1835_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B1835_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.120,Class_4,S3,Stem,120
B187_Clostridium.sensu.stricto.8,B187_Clostridium.sensu.stricto.8,S3.120,Class_4,S3,Stem,120
B19_Xanthomonas,B19_Xanthomonas,S3.120,Class_3,S3,Stem,120
B191_Pseudoxanthomonas,B191_Pseudoxanthomonas,S3.120,Class_3,S3,Stem,120
B1986_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B1986_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.120,Class_3,S3,Stem,120
B2_Methylobacterium,B2_Methylobacterium,S3.120,Class_2,S3,Stem,120
B20_Pseudomonas,B20_Pseudomonas,S3.120,Class_3,S3,Stem,120
B200_Flavobacterium,B200_Flavobacterium,S3.120,Class_4,S3,Stem,120
B208_Singulisphaera,B208_Singulisphaera,S3.120,Class_3,S3,Stem,120
B21_Methylobacterium,B21_Methylobacterium,S3.120,Class_4,S3,Stem,120
B217_Burkholderia.Caballeronia.Paraburkholderia,B217_Burkholderia.Caballeronia.Paraburkholderia,S3.120,Class_4,S3,Stem,120
B22_uncultured.Roseobacter.sp.,B22_uncultured.Roseobacter.sp.,S3.120,Class_2,S3,Stem,120
B220_Burkholderia.Caballeronia.Paraburkholderia,B220_Burkholderia.Caballeronia.Paraburkholderia,S3.120,Class_4,S3,Stem,120
B2201_Staphylococcus,B2201_Staphylococcus,S3.120,Class_4,S3,Stem,120
B226_Burkholderia.Caballeronia.Paraburkholderia,B226_Burkholderia.Caballeronia.Paraburkholderia,S3.120,Class_4,S3,Stem,120
B227_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B227_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.120,Class_4,S3,Stem,120
B23_f_Burkholderiaceae,B23_f_Burkholderiaceae,S3.120,Class_2,S3,Stem,120
B232_f_Sphingomonadaceae,B232_f_Sphingomonadaceae,S3.120,Class_3,S3,Stem,120
B252_Spirosoma,B252_Spirosoma,S3.120,Class_4,S3,Stem,120
B254_Pseudomonas,B254_Pseudomonas,S3.120,Class_4,S3,Stem,120
B265_Deinococcus,B265_Deinococcus,S3.120,Class_4,S3,Stem,120
B269_Pseudomonas,B269_Pseudomonas,S3.120,Class_4,S3,Stem,120
B27_Mucilaginibacter,B27_Mucilaginibacter,S3.120,Class_3,S3,Stem,120
B278_o_NA,B278_o_NA,S3.120,Class_4,S3,Stem,120
B28_Burkholderia.Caballeronia.Paraburkholderia,B28_Burkholderia.Caballeronia.Paraburkholderia,S3.120,Class_3,S3,Stem,120
B29_Methylobacterium,B29_Methylobacterium,S3.120,Class_2,S3,Stem,120
B3_Sphingomonas,B3_Sphingomonas,S3.120,Class_2,S3,Stem,120
B30_Sphingomonas,B30_Sphingomonas,S3.120,Class_3,S3,Stem,120
B31_Quadrisphaera,B31_Quadrisphaera,S3.120,Class_4,S3,Stem,120
B317_Brevundimonas,B317_Brevundimonas,S3.120,Class_4,S3,Stem,120
B327_1174.901.12,B327_1174.901.12,S3.120,Class_3,S3,Stem,120
B329_Paenibacillus,B329_Paenibacillus,S3.120,Class_4,S3,Stem,120
B33_Kineococcus,B33_Kineococcus,S3.120,Class_4,S3,Stem,120
B345_Dyella,B345_Dyella,S3.120,Class_3,S3,Stem,120
B37_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B37_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.120,Class_3,S3,Stem,120
B4_Pantoea,B4_Pantoea,S3.120,Class_3,S3,Stem,120
B41_uncultured,B41_uncultured,S3.120,Class_4,S3,Stem,120
B42_Pseudomonas,B42_Pseudomonas,S3.120,Class_3,S3,Stem,120
B448_Lactococcus,B448_Lactococcus,S3.120,Class_4,S3,Stem,120
B464_Pseudomonas,B464_Pseudomonas,S3.120,Class_4,S3,Stem,120
B466_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B466_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.120,Class_4,S3,Stem,120
B48_Luteibacter,B48_Luteibacter,S3.120,Class_4,S3,Stem,120
B481_Stenotrophomonas,B481_Stenotrophomonas,S3.120,Class_3,S3,Stem,120
B494_Brevundimonas,B494_Brevundimonas,S3.120,Class_3,S3,Stem,120
B5_Pseudomonas,B5_Pseudomonas,S3.120,Class_4,S3,Stem,120
B52_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B52_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.120,Class_4,S3,Stem,120
B54_uncultured,B54_uncultured,S3.120,Class_2,S3,Stem,120
B541_Achromobacter,B541_Achromobacter,S3.120,Class_4,S3,Stem,120
B58_Rhodanobacter,B58_Rhodanobacter,S3.120,Class_3,S3,Stem,120
B581_Devosia,B581_Devosia,S3.120,Class_3,S3,Stem,120
B6_Sphingomonas,B6_Sphingomonas,S3.120,Class_4,S3,Stem,120
B61_Rhodanobacter,B61_Rhodanobacter,S3.120,Class_4,S3,Stem,120
B626_Pseudomonas,B626_Pseudomonas,S3.120,Class_4,S3,Stem,120
B633_f_Xanthomonadaceae,B633_f_Xanthomonadaceae,S3.120,Class_4,S3,Stem,120
B640_f_Intrasporangiaceae,B640_f_Intrasporangiaceae,S3.120,Class_4,S3,Stem,120
B645_Pseudomonas,B645_Pseudomonas,S3.120,Class_4,S3,Stem,120
B646_Leuconostoc,B646_Leuconostoc,S3.120,Class_4,S3,Stem,120
B647_Pseudomonas,B647_Pseudomonas,S3.120,Class_3,S3,Stem,120
B657_f_Xanthomonadaceae,B657_f_Xanthomonadaceae,S3.120,Class_3,S3,Stem,120
B678_Sphingomonas,B678_Sphingomonas,S3.120,Class_3,S3,Stem,120
B7_Curtobacterium,B7_Curtobacterium,S3.120,Class_3,S3,Stem,120
B702_Singulisphaera,B702_Singulisphaera,S3.120,Class_4,S3,Stem,120
B71_Methylobacterium,B71_Methylobacterium,S3.120,Class_4,S3,Stem,120
B76_Methylobacterium,B76_Methylobacterium,S3.120,Class_4,S3,Stem,120
B78_Sphingomonas,B78_Sphingomonas,S3.120,Class_3,S3,Stem,120
B790_Sphingomonas,B790_Sphingomonas,S3.120,Class_4,S3,Stem,120
B8_f_Rhizobiaceae,B8_f_Rhizobiaceae,S3.120,Class_2,S3,Stem,120
B827_Stenotrophomonas,B827_Stenotrophomonas,S3.120,Class_3,S3,Stem,120
B838_Pseudomonas,B838_Pseudomonas,S3.120,Class_4,S3,Stem,120
B875_o_NA,B875_o_NA,S3.120,Class_4,S3,Stem,120
B89_Burkholderia.Caballeronia.Paraburkholderia,B89_Burkholderia.Caballeronia.Paraburkholderia,S3.120,Class_3,S3,Stem,120
B8916_Lactobacillus,B8916_Lactobacillus,S3.120,Class_4,S3,Stem,120
B9_Methylobacterium,B9_Methylobacterium,S3.120,Class_2,S3,Stem,120
B900_Stenotrophomonas,B900_Stenotrophomonas,S3.120,Class_3,S3,Stem,120
B907_Terriglobus,B907_Terriglobus,S3.120,Class_3,S3,Stem,120
B928_Anaerobacillus,B928_Anaerobacillus,S3.120,Class_4,S3,Stem,120
B930_Achromobacter,B930_Achromobacter,S3.120,Class_3,S3,Stem,120
B947_Verticia,B947_Verticia,S3.120,Class_4,S3,Stem,120
B949_Verticia,B949_Verticia,S3.120,Class_4,S3,Stem,120
B95_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B95_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.120,Class_4,S3,Stem,120
B951_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B951_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.120,Class_4,S3,Stem,120
B970_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B970_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.120,Class_3,S3,Stem,120
B98_Sphingomonas,B98_Sphingomonas,S3.120,Class_4,S3,Stem,120
B986_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B986_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.120,Class_4,S3,Stem,120
F100_Talaromyces,F100_Talaromyces,S3.120,Class_3,S3,Stem,120
F102_f_Didymellaceae,F102_f_Didymellaceae,S3.120,Class_4,S3,Stem,120
F105_Clonostachys,F105_Clonostachys,S3.120,Class_3,S3,Stem,120
F106_unidentified,F106_unidentified,S3.120,Class_4,S3,Stem,120
F11_Sarocladium,F11_Sarocladium,S3.120,Class_3,S3,Stem,120
F114_unidentified,F114_unidentified,S3.120,Class_3,S3,Stem,120
F1144_Papiliotrema,F1144_Papiliotrema,S3.120,Class_4,S3,Stem,120
F116_Curvularia,F116_Curvularia,S3.120,Class_4,S3,Stem,120
F117_Saitozyma,F117_Saitozyma,S3.120,Class_3,S3,Stem,120
F12_o_Pleosporales,F12_o_Pleosporales,S3.120,Class_2,S3,Stem,120
F124_Stachybotrys,F124_Stachybotrys,S3.120,Class_3,S3,Stem,120
F127_Papiliotrema,F127_Papiliotrema,S3.120,Class_3,S3,Stem,120
F130_Ramichloridium,F130_Ramichloridium,S3.120,Class_3,S3,Stem,120
F133_Cyphellophora,F133_Cyphellophora,S3.120,Class_3,S3,Stem,120
F1669_Arthopyrenia,F1669_Arthopyrenia,S3.120,Class_4,S3,Stem,120
F169_Naganishia,F169_Naganishia,S3.120,Class_4,S3,Stem,120
F178_Schizopora,F178_Schizopora,S3.120,Class_2,S3,Stem,120
F18_f_Phaeosphaeriaceae,F18_f_Phaeosphaeriaceae,S3.120,Class_1,S3,Stem,120
F187_o_Chaetothyriales,F187_o_Chaetothyriales,S3.120,Class_4,S3,Stem,120
F199_Aureobasidium,F199_Aureobasidium,S3.120,Class_4,S3,Stem,120
F2_Nigrospora,F2_Nigrospora,S3.120,Class_2,S3,Stem,120
F20_Edenia,F20_Edenia,S3.120,Class_4,S3,Stem,120
F202_Pseudozyma,F202_Pseudozyma,S3.120,Class_4,S3,Stem,120
F207_o_Tremellales,F207_o_Tremellales,S3.120,Class_3,S3,Stem,120
F209_unidentified,F209_unidentified,S3.120,Class_4,S3,Stem,120
F21_Acremonium,F21_Acremonium,S3.120,Class_4,S3,Stem,120
F22_Setophoma,F22_Setophoma,S3.120,Class_4,S3,Stem,120
F220_Acremonium,F220_Acremonium,S3.120,Class_4,S3,Stem,120
F222_o_NA,F222_o_NA,S3.120,Class_4,S3,Stem,120
F226_Saitozyma,F226_Saitozyma,S3.120,Class_4,S3,Stem,120
F259_Sakaguchia,F259_Sakaguchia,S3.120,Class_4,S3,Stem,120
F260_Schizopora,F260_Schizopora,S3.120,Class_4,S3,Stem,120
F262_Talaromyces,F262_Talaromyces,S3.120,Class_4,S3,Stem,120
F268_Sarocladium,F268_Sarocladium,S3.120,Class_3,S3,Stem,120
F275_Cyphellophora,F275_Cyphellophora,S3.120,Class_4,S3,Stem,120
F28_f_Hypocreales_fam_Incertae_sedis,F28_f_Hypocreales_fam_Incertae_sedis,S3.120,Class_3,S3,Stem,120
F29_f_Didymellaceae,F29_f_Didymellaceae,S3.120,Class_4,S3,Stem,120
F3_Moesziomyces,F3_Moesziomyces,S3.120,Class_1,S3,Stem,120
F30_unidentified,F30_unidentified,S3.120,Class_4,S3,Stem,120
F301_o_NA,F301_o_NA,S3.120,Class_4,S3,Stem,120
F310_unidentified,F310_unidentified,S3.120,Class_4,S3,Stem,120
F316_Dioszegia,F316_Dioszegia,S3.120,Class_4,S3,Stem,120
F32_Tilletia,F32_Tilletia,S3.120,Class_3,S3,Stem,120
F3289_Pseudobensingtonia,F3289_Pseudobensingtonia,S3.120,Class_4,S3,Stem,120
F33_unidentified,F33_unidentified,S3.120,Class_3,S3,Stem,120
F349_Biappendiculispora,F349_Biappendiculispora,S3.120,Class_3,S3,Stem,120
F354_Coniothyrium,F354_Coniothyrium,S3.120,Class_4,S3,Stem,120
F36_Moesziomyces,F36_Moesziomyces,S3.120,Class_3,S3,Stem,120
F361_Phaeosphaeria,F361_Phaeosphaeria,S3.120,Class_4,S3,Stem,120
F376_Gibellulopsis,F376_Gibellulopsis,S3.120,Class_4,S3,Stem,120
F391_Nigrospora,F391_Nigrospora,S3.120,Class_4,S3,Stem,120
F4_o_Pleosporales,F4_o_Pleosporales,S3.120,Class_2,S3,Stem,120
F40_unidentified,F40_unidentified,S3.120,Class_4,S3,Stem,120
F42_unidentified,F42_unidentified,S3.120,Class_3,S3,Stem,120
F424_unidentified,F424_unidentified,S3.120,Class_3,S3,Stem,120
F45_f_Didymellaceae,F45_f_Didymellaceae,S3.120,Class_4,S3,Stem,120
F47_f_Phaeosphaeriaceae,F47_f_Phaeosphaeriaceae,S3.120,Class_2,S3,Stem,120
F48_unidentified,F48_unidentified,S3.120,Class_2,S3,Stem,120
F487_Filobasidium,F487_Filobasidium,S3.120,Class_4,S3,Stem,120
F5_Alternaria,F5_Alternaria,S3.120,Class_2,S3,Stem,120
F50_Thanatephorus,F50_Thanatephorus,S3.120,Class_2,S3,Stem,120
F51_Papiliotrema,F51_Papiliotrema,S3.120,Class_3,S3,Stem,120
F512_Exophiala,F512_Exophiala,S3.120,Class_3,S3,Stem,120
F53_Pyrenochaetopsis,F53_Pyrenochaetopsis,S3.120,Class_2,S3,Stem,120
F538_Ramichloridium,F538_Ramichloridium,S3.120,Class_4,S3,Stem,120
F54_Pyrenochaetopsis,F54_Pyrenochaetopsis,S3.120,Class_3,S3,Stem,120
F55_f_Nectriaceae,F55_f_Nectriaceae,S3.120,Class_4,S3,Stem,120
F583_Trichomerium,F583_Trichomerium,S3.120,Class_3,S3,Stem,120
F598_Rhodosporidiobolus,F598_Rhodosporidiobolus,S3.120,Class_4,S3,Stem,120
F6_Cladosporium,F6_Cladosporium,S3.120,Class_1,S3,Stem,120
F609_Talaromyces,F609_Talaromyces,S3.120,Class_4,S3,Stem,120
F61_o_Pleosporales,F61_o_Pleosporales,S3.120,Class_4,S3,Stem,120
F613_Talaromyces,F613_Talaromyces,S3.120,Class_3,S3,Stem,120
F64_unidentified,F64_unidentified,S3.120,Class_4,S3,Stem,120
F65_Sarocladium,F65_Sarocladium,S3.120,Class_4,S3,Stem,120
F689_Botryosphaeria,F689_Botryosphaeria,S3.120,Class_4,S3,Stem,120
F69_o_Pleosporales,F69_o_Pleosporales,S3.120,Class_4,S3,Stem,120
F707_Cryptococcus,F707_Cryptococcus,S3.120,Class_4,S3,Stem,120
F71_Papiliotrema,F71_Papiliotrema,S3.120,Class_3,S3,Stem,120
F72_unidentified,F72_unidentified,S3.120,Class_4,S3,Stem,120
F74_f_Tilletiaceae,F74_f_Tilletiaceae,S3.120,Class_4,S3,Stem,120
F75_unidentified,F75_unidentified,S3.120,Class_4,S3,Stem,120
F754_Sarocladium,F754_Sarocladium,S3.120,Class_4,S3,Stem,120
F758_unidentified,F758_unidentified,S3.120,Class_4,S3,Stem,120
F78_unidentified,F78_unidentified,S3.120,Class_3,S3,Stem,120
F8_unidentified,F8_unidentified,S3.120,Class_2,S3,Stem,120
F81_Cladosporium,F81_Cladosporium,S3.120,Class_4,S3,Stem,120
F851_o_Chaetothyriales,F851_o_Chaetothyriales,S3.120,Class_4,S3,Stem,120
F857_Sakaguchia,F857_Sakaguchia,S3.120,Class_4,S3,Stem,120
F863_Hannaella,F863_Hannaella,S3.120,Class_4,S3,Stem,120
F89_Aureobasidium,F89_Aureobasidium,S3.120,Class_4,S3,Stem,120
F922_Phlebia,F922_Phlebia,S3.120,Class_4,S3,Stem,120
F93_Gaeumannomyces,F93_Gaeumannomyces,S3.120,Class_4,S3,Stem,120
F96_unidentified,F96_unidentified,S3.120,Class_4,S3,Stem,120
B1_Pantoea,B1_Pantoea,S3.141,Class_1,S3,Stem,141
B10_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B10_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.141,Class_4,S3,Stem,141
B100_Chitinophaga,B100_Chitinophaga,S3.141,Class_3,S3,Stem,141
B1029_Massilia,B1029_Massilia,S3.141,Class_4,S3,Stem,141
B103_Burkholderia.Caballeronia.Paraburkholderia,B103_Burkholderia.Caballeronia.Paraburkholderia,S3.141,Class_3,S3,Stem,141
B1068_f_Microbacteriaceae,B1068_f_Microbacteriaceae,S3.141,Class_3,S3,Stem,141
B1086_Staphylococcus,B1086_Staphylococcus,S3.141,Class_4,S3,Stem,141
B110_Roseateles,B110_Roseateles,S3.141,Class_3,S3,Stem,141
B111_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B111_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.141,Class_3,S3,Stem,141
B116_Geodermatophilus,B116_Geodermatophilus,S3.141,Class_4,S3,Stem,141
B1161_Mucilaginibacter,B1161_Mucilaginibacter,S3.141,Class_3,S3,Stem,141
B12_Novosphingobium,B12_Novosphingobium,S3.141,Class_3,S3,Stem,141
B1268_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B1268_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.141,Class_4,S3,Stem,141
B1287_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B1287_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.141,Class_4,S3,Stem,141
B1288_Luteibacter,B1288_Luteibacter,S3.141,Class_4,S3,Stem,141
B13_Aureimonas,B13_Aureimonas,S3.141,Class_2,S3,Stem,141
B1349_Mucilaginibacter,B1349_Mucilaginibacter,S3.141,Class_3,S3,Stem,141
B137_Mycobacterium,B137_Mycobacterium,S3.141,Class_4,S3,Stem,141
B1378_Mycobacterium,B1378_Mycobacterium,S3.141,Class_4,S3,Stem,141
B14_Burkholderia.Caballeronia.Paraburkholderia,B14_Burkholderia.Caballeronia.Paraburkholderia,S3.141,Class_3,S3,Stem,141
B1468_Pseudomonas,B1468_Pseudomonas,S3.141,Class_3,S3,Stem,141
B147_Sphingomonas,B147_Sphingomonas,S3.141,Class_3,S3,Stem,141
B1486_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B1486_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.141,Class_4,S3,Stem,141
B15_Sphingomonas,B15_Sphingomonas,S3.141,Class_2,S3,Stem,141
B1526_Luteibacter,B1526_Luteibacter,S3.141,Class_4,S3,Stem,141
B16_Sphingomonas,B16_Sphingomonas,S3.141,Class_3,S3,Stem,141
B162_Asticcacaulis,B162_Asticcacaulis,S3.141,Class_4,S3,Stem,141
B1631_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B1631_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.141,Class_4,S3,Stem,141
B17_Methylobacterium,B17_Methylobacterium,S3.141,Class_3,S3,Stem,141
B1714_Brevundimonas,B1714_Brevundimonas,S3.141,Class_4,S3,Stem,141
B1731_f_Xanthobacteraceae,B1731_f_Xanthobacteraceae,S3.141,Class_3,S3,Stem,141
B1784_Niastella,B1784_Niastella,S3.141,Class_3,S3,Stem,141
B18_Herbaspirillum,B18_Herbaspirillum,S3.141,Class_3,S3,Stem,141
B19_Xanthomonas,B19_Xanthomonas,S3.141,Class_4,S3,Stem,141
B191_Pseudoxanthomonas,B191_Pseudoxanthomonas,S3.141,Class_3,S3,Stem,141
B197_Novosphingobium,B197_Novosphingobium,S3.141,Class_4,S3,Stem,141
B2_Methylobacterium,B2_Methylobacterium,S3.141,Class_2,S3,Stem,141
B20_Pseudomonas,B20_Pseudomonas,S3.141,Class_4,S3,Stem,141
B200_Flavobacterium,B200_Flavobacterium,S3.141,Class_3,S3,Stem,141
B2021_Acidisoma,B2021_Acidisoma,S3.141,Class_3,S3,Stem,141
B2078_Luteibacter,B2078_Luteibacter,S3.141,Class_3,S3,Stem,141
B208_Singulisphaera,B208_Singulisphaera,S3.141,Class_4,S3,Stem,141
B217_Burkholderia.Caballeronia.Paraburkholderia,B217_Burkholderia.Caballeronia.Paraburkholderia,S3.141,Class_3,S3,Stem,141
B22_uncultured.Roseobacter.sp.,B22_uncultured.Roseobacter.sp.,S3.141,Class_2,S3,Stem,141
B220_Burkholderia.Caballeronia.Paraburkholderia,B220_Burkholderia.Caballeronia.Paraburkholderia,S3.141,Class_3,S3,Stem,141
B226_Burkholderia.Caballeronia.Paraburkholderia,B226_Burkholderia.Caballeronia.Paraburkholderia,S3.141,Class_3,S3,Stem,141
B227_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B227_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.141,Class_3,S3,Stem,141
B260_Pseudomonas,B260_Pseudomonas,S3.141,Class_4,S3,Stem,141
B266_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B266_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.141,Class_4,S3,Stem,141
B269_Pseudomonas,B269_Pseudomonas,S3.141,Class_4,S3,Stem,141
B27_Mucilaginibacter,B27_Mucilaginibacter,S3.141,Class_3,S3,Stem,141
B272_Novosphingobium,B272_Novosphingobium,S3.141,Class_3,S3,Stem,141
B277_Sphingomonas,B277_Sphingomonas,S3.141,Class_3,S3,Stem,141
B28_Burkholderia.Caballeronia.Paraburkholderia,B28_Burkholderia.Caballeronia.Paraburkholderia,S3.141,Class_3,S3,Stem,141
B29_Methylobacterium,B29_Methylobacterium,S3.141,Class_2,S3,Stem,141
B299_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B299_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.141,Class_4,S3,Stem,141
B3_Sphingomonas,B3_Sphingomonas,S3.141,Class_2,S3,Stem,141
B30_Sphingomonas,B30_Sphingomonas,S3.141,Class_3,S3,Stem,141
B3003_uncultured,B3003_uncultured,S3.141,Class_3,S3,Stem,141
B308_Filimonas,B308_Filimonas,S3.141,Class_3,S3,Stem,141
B31_Quadrisphaera,B31_Quadrisphaera,S3.141,Class_4,S3,Stem,141
B314_Segniliparus,B314_Segniliparus,S3.141,Class_3,S3,Stem,141
B317_Brevundimonas,B317_Brevundimonas,S3.141,Class_4,S3,Stem,141
B3182_Massilia,B3182_Massilia,S3.141,Class_4,S3,Stem,141
B327_1174.901.12,B327_1174.901.12,S3.141,Class_4,S3,Stem,141
B33_Kineococcus,B33_Kineococcus,S3.141,Class_4,S3,Stem,141
B354_Paraburkholderia.tropica,B354_Paraburkholderia.tropica,S3.141,Class_4,S3,Stem,141
B3604_Staphylococcus,B3604_Staphylococcus,S3.141,Class_4,S3,Stem,141
B37_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B37_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.141,Class_3,S3,Stem,141
B3782_uncultured,B3782_uncultured,S3.141,Class_3,S3,Stem,141
B386_Rhodopseudomonas,B386_Rhodopseudomonas,S3.141,Class_3,S3,Stem,141
B39_Paenibacillus,B39_Paenibacillus,S3.141,Class_3,S3,Stem,141
B3932_uncultured.bacterium,B3932_uncultured.bacterium,S3.141,Class_3,S3,Stem,141
B4_Pantoea,B4_Pantoea,S3.141,Class_3,S3,Stem,141
B41_uncultured,B41_uncultured,S3.141,Class_4,S3,Stem,141
B42_Pseudomonas,B42_Pseudomonas,S3.141,Class_4,S3,Stem,141
B43_Sphingomonas,B43_Sphingomonas,S3.141,Class_3,S3,Stem,141
B48_Luteibacter,B48_Luteibacter,S3.141,Class_3,S3,Stem,141
B481_Stenotrophomonas,B481_Stenotrophomonas,S3.141,Class_3,S3,Stem,141
B495_Mucilaginibacter,B495_Mucilaginibacter,S3.141,Class_3,S3,Stem,141
B5_Pseudomonas,B5_Pseudomonas,S3.141,Class_4,S3,Stem,141
B52_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B52_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.141,Class_4,S3,Stem,141
B535_Burkholderia.Caballeronia.Paraburkholderia,B535_Burkholderia.Caballeronia.Paraburkholderia,S3.141,Class_3,S3,Stem,141
B54_uncultured,B54_uncultured,S3.141,Class_2,S3,Stem,141
B553_Devosia,B553_Devosia,S3.141,Class_3,S3,Stem,141
B58_Rhodanobacter,B58_Rhodanobacter,S3.141,Class_3,S3,Stem,141
B6_Sphingomonas,B6_Sphingomonas,S3.141,Class_4,S3,Stem,141
B61_Rhodanobacter,B61_Rhodanobacter,S3.141,Class_3,S3,Stem,141
B636_Curtobacterium,B636_Curtobacterium,S3.141,Class_3,S3,Stem,141
B640_f_Intrasporangiaceae,B640_f_Intrasporangiaceae,S3.141,Class_4,S3,Stem,141
B678_Sphingomonas,B678_Sphingomonas,S3.141,Class_3,S3,Stem,141
B68_Chryseobacterium,B68_Chryseobacterium,S3.141,Class_3,S3,Stem,141
B7_Curtobacterium,B7_Curtobacterium,S3.141,Class_3,S3,Stem,141
B71_Methylobacterium,B71_Methylobacterium,S3.141,Class_4,S3,Stem,141
B72_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B72_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.141,Class_4,S3,Stem,141
B77_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B77_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.141,Class_4,S3,Stem,141
B78_Sphingomonas,B78_Sphingomonas,S3.141,Class_3,S3,Stem,141
B8_f_Rhizobiaceae,B8_f_Rhizobiaceae,S3.141,Class_2,S3,Stem,141
B830_f_Burkholderiaceae,B830_f_Burkholderiaceae,S3.141,Class_3,S3,Stem,141
B85_Mycobacterium,B85_Mycobacterium,S3.141,Class_4,S3,Stem,141
B86_Sphingomonas,B86_Sphingomonas,S3.141,Class_3,S3,Stem,141
B89_Burkholderia.Caballeronia.Paraburkholderia,B89_Burkholderia.Caballeronia.Paraburkholderia,S3.141,Class_3,S3,Stem,141
B9_Methylobacterium,B9_Methylobacterium,S3.141,Class_2,S3,Stem,141
B923_Novosphingobium,B923_Novosphingobium,S3.141,Class_4,S3,Stem,141
B93_Pedobacter,B93_Pedobacter,S3.141,Class_3,S3,Stem,141
B95_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B95_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,S3.141,Class_4,S3,Stem,141
B98_Sphingomonas,B98_Sphingomonas,S3.141,Class_4,S3,Stem,141
